,time,temp,dew_point,hum,rain,wind_dir,wind_speed,pres,id_borough,id_time_borough
0,2018-01-01 00:00:00,-10.7,-20.1,46.0,0.0,320.0,18.4,1026.7,0,20180101000
1,2018-01-01 01:00:00,-11.8,-20.6,48.0,0.0,330.0,18.4,1026.7,0,20180101010
2,2018-01-01 02:00:00,-12.3,-20.6,50.0,0.0,320.0,13.0,1027.0,0,20180101020
3,2018-01-01 03:00:00,-12.3,-20.6,50.0,0.0,330.0,20.5,1026.8,0,20180101030
4,2018-01-01 04:00:00,-12.9,-20.1,55.0,0.0,320.0,20.5,1027.1,0,20180101040
5,2018-01-01 05:00:00,-12.9,-20.1,55.0,0.0,340.0,16.6,1026.9,0,20180101050
6,2018-01-01 06:00:00,-13.4,-20.1,57.0,0.0,330.0,14.8,1027.1,0,20180101060
7,2018-01-01 07:00:00,-13.4,-20.1,57.0,0.0,330.0,16.6,1027.4,0,20180101070
8,2018-01-01 08:00:00,-13.4,-20.7,54.0,0.0,330.0,25.9,1027.6,0,20180101080
9,2018-01-01 09:00:00,-14.0,-20.7,57.0,0.0,310.0,20.5,1027.7,0,20180101090
10,2018-01-01 10:00:00,-14.0,-20.7,57.0,0.0,310.0,24.1,1027.8,0,20180101100
11,2018-01-01 11:00:00,-14.0,-21.1,55.0,0.0,320.0,24.1,1028.0,0,20180101110
12,2018-01-01 12:00:00,-14.5,-20.8,59.0,0.0,320.0,22.3,1028.5,0,20180101120
13,2018-01-01 13:00:00,-14.0,-20.7,57.0,0.0,320.0,27.7,1028.7,0,20180101130
14,2018-01-01 14:00:00,-12.9,-20.1,55.0,0.0,320.0,22.3,1029.0,0,20180101140
15,2018-01-01 15:00:00,-11.2,-20.1,48.0,0.0,320.0,25.9,1029.4,0,20180101150
16,2018-01-01 16:00:00,-10.1,-20.1,44.0,0.0,320.0,25.9,1029.1,0,20180101160
17,2018-01-01 17:00:00,-9.5,-20.1,42.0,0.0,330.0,29.5,1028.5,0,20180101170
18,2018-01-01 18:00:00,-8.4,-20.2,38.0,0.0,330.0,25.9,1027.9,0,20180101180
19,2018-01-01 19:00:00,-7.3,-20.2,35.0,0.0,310.0,25.9,1027.3,0,20180101190
20,2018-01-01 20:00:00,-7.3,-21.2,32.0,0.0,320.0,27.7,1027.1,0,20180101200
21,2018-01-01 21:00:00,-7.3,-21.2,32.0,0.0,310.0,24.1,1027.2,0,20180101210
22,2018-01-01 22:00:00,-7.9,-21.1,34.0,0.0,300.0,13.0,1027.3,0,20180101220
23,2018-01-01 23:00:00,-7.9,-21.1,34.0,0.0,290.0,16.6,1027.9,0,20180101230
24,2018-01-02 00:00:00,-8.4,-20.8,36.0,0.0,300.0,9.4,1028.1,0,20180102000
25,2018-01-02 01:00:00,-9.5,-20.1,42.0,0.0,280.0,11.2,1028.1,0,20180102010
26,2018-01-02 02:00:00,-9.5,-19.0,46.0,0.0,270.0,9.4,1028.1,0,20180102020
27,2018-01-02 03:00:00,-9.5,-18.5,48.0,0.0,260.0,11.2,1028.0,0,20180102030
28,2018-01-02 04:00:00,-10.1,-17.2,56.0,0.0,250.0,13.0,1028.0,0,20180102040
29,2018-01-02 05:00:00,-9.5,-16.9,55.0,0.0,280.0,18.4,1027.8,0,20180102050
30,2018-01-02 06:00:00,-9.5,-17.3,53.0,0.0,280.0,18.4,1027.4,0,20180102060
31,2018-01-02 07:00:00,-9.5,-18.0,50.0,0.0,280.0,27.7,1027.8,0,20180102070
32,2018-01-02 08:00:00,-10.1,-17.9,53.0,0.0,290.0,16.6,1028.4,0,20180102080
33,2018-01-02 09:00:00,-10.1,-17.9,53.0,0.0,280.0,16.6,1028.5,0,20180102090
34,2018-01-02 10:00:00,-10.7,-18.0,55.0,0.0,270.0,20.5,1028.6,0,20180102100
35,2018-01-02 11:00:00,-10.7,-18.0,55.0,0.0,270.0,14.8,1029.2,0,20180102110
36,2018-01-02 12:00:00,-11.2,-17.2,61.0,0.0,240.0,11.2,1029.8,0,20180102120
37,2018-01-02 13:00:00,-10.7,-17.4,58.0,0.0,270.0,14.8,1030.2,0,20180102130
38,2018-01-02 14:00:00,-9.5,-16.9,55.0,0.0,280.0,20.5,1030.5,0,20180102140
39,2018-01-02 15:00:00,-7.9,-16.3,51.0,0.0,270.0,22.3,1030.6,0,20180102150
40,2018-01-02 16:00:00,-6.8,-15.7,49.0,0.0,280.0,20.5,1029.9,0,20180102160
41,2018-01-02 17:00:00,-5.7,-15.0,48.0,0.0,310.0,22.3,1028.8,0,20180102170
42,2018-01-02 18:00:00,-4.0,-14.5,44.0,0.0,310.0,29.5,1027.9,0,20180102180
43,2018-01-02 19:00:00,-3.4,-14.5,42.0,0.0,280.0,20.5,1027.0,0,20180102190
44,2018-01-02 20:00:00,-2.9,-14.6,40.0,0.0,230.0,11.2,1026.6,0,20180102200
45,2018-01-02 21:00:00,-2.9,-14.6,40.0,0.0,230.0,22.3,1026.5,0,20180102210
46,2018-01-02 22:00:00,-4.5,-14.4,46.0,0.0,250.0,24.1,1026.5,0,20180102220
47,2018-01-02 23:00:00,-5.1,-13.9,50.0,0.0,270.0,18.4,1026.6,0,20180102230
48,2018-01-03 00:00:00,-5.7,-14.5,50.0,0.0,270.0,18.4,1026.9,0,20180103000
49,2018-01-03 01:00:00,-6.2,-15.7,47.0,0.0,250.0,14.8,1026.8,0,20180103010
50,2018-01-03 02:00:00,-6.8,-15.7,49.0,0.0,240.0,11.2,1026.9,0,20180103020
51,2018-01-03 03:00:00,-7.3,-15.7,51.0,0.0,240.0,13.0,1026.7,0,20180103030
52,2018-01-03 04:00:00,-8.4,-16.3,53.0,0.0,220.0,11.2,1027.1,0,20180103040
53,2018-01-03 05:00:00,-9.0,-16.2,56.0,0.0,240.0,11.2,1027.2,0,20180103050
54,2018-01-03 06:00:00,-9.0,-16.9,53.0,0.0,260.0,5.4,1026.9,0,20180103060
55,2018-01-03 07:00:00,-10.1,-16.2,61.0,0.0,240.0,11.2,1027.1,0,20180103070
56,2018-01-03 08:00:00,-10.7,-16.2,64.0,0.0,230.0,11.2,1027.6,0,20180103080
57,2018-01-03 09:00:00,-11.2,-16.1,67.0,0.0,200.0,5.4,1027.5,0,20180103090
58,2018-01-03 10:00:00,-11.2,-16.9,63.0,0.0,200.0,13.0,1026.5,0,20180103100
59,2018-01-03 11:00:00,-11.2,-16.9,63.0,0.0,300.0,9.4,1026.9,0,20180103110
60,2018-01-03 12:00:00,-12.9,-17.2,70.0,0.0,290.0,7.6,1027.1,0,20180103120
61,2018-01-03 13:00:00,-11.2,-16.1,67.0,0.0,240.0,7.6,1027.5,0,20180103130
62,2018-01-03 14:00:00,-8.4,-15.6,56.0,0.0,260.0,7.6,1027.6,0,20180103140
63,2018-01-03 15:00:00,-6.8,-18.5,39.0,0.0,290.0,7.6,1027.3,0,20180103150
64,2018-01-03 16:00:00,-5.1,-16.9,39.0,0.0,230.0,9.4,1026.6,0,20180103160
65,2018-01-03 17:00:00,-4.5,-18.0,34.0,0.0,250.0,7.6,1025.6,0,20180103170
66,2018-01-03 18:00:00,-4.0,-17.9,33.0,0.0,221.12530578961673,5.4,1024.4,0,20180103180
67,2018-01-03 19:00:00,-2.9,-17.3,32.0,0.0,180.0,7.6,1023.1,0,20180103190
68,2018-01-03 20:00:00,-2.3,-18.4,28.0,0.0,280.0,0.0,1022.1,0,20180103200
69,2018-01-03 21:00:00,-2.3,-19.7,25.0,0.0,140.0,7.6,1021.6,0,20180103210
70,2018-01-03 22:00:00,-3.4,-16.0,37.0,0.0,210.0,7.6,1022.7,0,20180103220
71,2018-01-03 23:00:00,-4.0,-16.3,38.0,0.0,180.0,5.4,1021.5,0,20180103230
72,2018-01-04 00:00:00,-3.4,-13.9,44.0,0.0,120.0,5.4,1021.0,0,20180104000
73,2018-01-04 01:00:00,-2.9,-13.5,44.0,0.0,50.0,0.0,1020.0,0,20180104010
74,2018-01-04 02:00:00,-2.3,-15.1,37.0,0.0,50.0,0.0,1020.1,0,20180104020
75,2018-01-04 03:00:00,-2.9,-13.5,44.0,0.0,260.0,13.0,1019.0,0,20180104030
76,2018-01-04 04:00:00,-4.0,-12.9,50.0,0.0,10.0,11.2,1017.4,0,20180104040
77,2018-01-04 05:00:00,-4.0,-12.2,53.0,0.0,20.0,14.8,1016.2,0,20180104050
78,2018-01-04 06:00:00,-4.0,-12.2,53.0,0.0,20.0,14.8,1014.2,0,20180104060
79,2018-01-04 07:00:00,-3.4,-12.9,48.0,0.0,10.0,18.4,1012.4,0,20180104070
80,2018-01-04 08:00:00,-3.4,-12.9,48.0,0.0,10.0,16.6,1010.8,0,20180104080
81,2018-01-04 09:00:00,-2.9,-15.0,39.0,0.0,10.0,22.3,1007.6,0,20180104090
82,2018-01-04 10:00:00,-1.8,-15.6,34.0,0.0,10.0,25.9,1005.1,0,20180104100
83,2018-01-04 11:00:00,-3.4,-9.0,65.0,0.0,360.0,29.5,1003.5,0,20180104110
84,2018-01-04 12:00:00,-4.5,-6.8,84.0,0.3,360.0,25.9,1001.4,0,20180104120
85,2018-01-04 13:00:00,-5.1,-7.2,85.0,0.8,10.0,31.7,999.8,0,20180104130
86,2018-01-04 14:00:00,-5.7,-7.4,88.0,1.0,360.0,31.7,998.7,0,20180104140
87,2018-01-04 15:00:00,-5.1,-6.8,88.0,1.3,360.0,37.1,997.0,0,20180104150
88,2018-01-04 16:00:00,-5.1,-6.8,88.0,2.3,350.0,24.1,996.1,0,20180104160
89,2018-01-04 17:00:00,-5.1,-6.8,88.0,0.8,350.0,29.5,993.7,0,20180104170
90,2018-01-04 18:00:00,-5.1,-6.8,88.0,2.0,350.0,25.9,992.4,0,20180104180
91,2018-01-04 19:00:00,-5.1,-6.8,88.0,2.0,350.0,31.7,991.7,0,20180104190
92,2018-01-04 20:00:00,-4.5,-7.9,77.0,0.2,330.0,31.7,992.2,0,20180104200
93,2018-01-04 21:00:00,-4.5,-7.9,77.0,1.3,340.0,31.7,992.4,0,20180104210
94,2018-01-04 22:00:00,-4.0,-9.0,68.0,0.5,330.0,35.3,993.1,0,20180104220
95,2018-01-04 23:00:00,-3.4,-10.1,60.0,1.3,320.0,50.0,994.9,0,20180104230
96,2018-01-05 00:00:00,-4.0,-10.0,63.0,0.0,310.0,33.5,995.4,0,20180105000
97,2018-01-05 01:00:00,-4.5,-12.2,55.0,0.0,320.0,37.1,997.0,0,20180105010
98,2018-01-05 02:00:00,-5.7,-13.3,55.0,0.0,310.0,31.7,998.5,0,20180105020
99,2018-01-05 03:00:00,-5.7,-14.0,52.0,0.8,300.0,31.7,999.5,0,20180105030
100,2018-01-05 04:00:00,-6.2,-14.5,52.0,0.3,300.0,33.5,1000.1,0,20180105040
101,2018-01-05 05:00:00,-7.3,-15.0,54.0,0.5,290.0,38.9,1000.6,0,20180105050
102,2018-01-05 06:00:00,-8.4,-16.3,53.0,0.0,290.0,37.1,1001.3,0,20180105060
103,2018-01-05 07:00:00,-9.5,-17.3,53.0,0.5,290.0,27.7,1002.3,0,20180105070
104,2018-01-05 08:00:00,-10.1,-18.3,51.0,1.0,300.0,29.5,1003.4,0,20180105080
105,2018-01-05 09:00:00,-11.2,-19.6,50.0,0.0,290.0,29.5,1004.1,0,20180105090
106,2018-01-05 10:00:00,-11.8,-20.1,50.0,0.0,290.0,27.7,1005.1,0,20180105100
107,2018-01-05 11:00:00,-12.3,-20.6,50.0,0.0,290.0,33.5,1006.4,0,20180105110
108,2018-01-05 12:00:00,-12.9,-21.2,50.0,0.0,290.0,31.7,1007.2,0,20180105120
109,2018-01-05 13:00:00,-12.9,-21.9,47.0,0.0,290.0,29.5,1007.8,0,20180105130
110,2018-01-05 14:00:00,-12.3,-21.8,45.0,0.0,290.0,22.3,1009.3,0,20180105140
111,2018-01-05 15:00:00,-11.8,-21.9,43.0,0.0,290.0,31.7,1009.9,0,20180105150
112,2018-01-05 16:00:00,-11.2,-21.9,41.0,0.0,300.0,29.5,1010.3,0,20180105160
113,2018-01-05 17:00:00,-10.1,-21.2,40.0,0.3,290.0,35.3,1009.7,0,20180105170
114,2018-01-05 18:00:00,-10.1,-21.2,40.0,2.3,300.0,29.5,1009.9,0,20180105180
115,2018-01-05 19:00:00,-9.5,-21.2,38.0,0.8,300.0,40.7,1010.2,0,20180105190
116,2018-01-05 20:00:00,-9.5,-21.2,38.0,0.8,310.0,40.7,1010.7,0,20180105200
117,2018-01-05 21:00:00,-9.5,-22.2,35.0,1.5,290.0,25.9,1011.6,0,20180105210
118,2018-01-05 22:00:00,-9.5,-22.2,35.0,0.0,310.0,27.7,1012.5,0,20180105220
119,2018-01-05 23:00:00,-10.1,-23.0,34.0,0.0,290.0,27.7,1013.6,0,20180105230
120,2018-01-06 00:00:00,-10.7,-22.9,36.0,0.0,290.0,14.8,1014.8,0,20180106000
121,2018-01-06 01:00:00,-10.7,-22.9,36.0,0.0,290.0,25.9,1015.7,0,20180106010
122,2018-01-06 02:00:00,-11.2,-23.4,36.0,0.0,300.0,27.7,1016.6,0,20180106020
123,2018-01-06 03:00:00,-11.8,-23.3,38.0,1.3,290.0,24.1,1017.2,0,20180106030
124,2018-01-06 04:00:00,-12.3,-23.4,39.0,1.3,300.0,24.1,1017.8,0,20180106040
125,2018-01-06 05:00:00,-12.3,-23.4,39.0,0.5,290.0,25.9,1018.2,0,20180106050
126,2018-01-06 06:00:00,-12.9,-24.0,39.0,0.0,280.0,27.7,1018.5,0,20180106060
127,2018-01-06 07:00:00,-13.4,-23.3,43.0,0.0,280.0,22.3,1018.9,0,20180106070
128,2018-01-06 08:00:00,-12.9,-24.0,39.0,0.0,300.0,29.5,1019.5,0,20180106080
129,2018-01-06 09:00:00,-12.9,-24.0,39.0,0.0,290.0,29.5,1019.5,0,20180106090
130,2018-01-06 10:00:00,-12.9,-23.4,41.0,0.0,280.0,16.6,1020.1,0,20180106100
131,2018-01-06 11:00:00,-13.4,-21.9,49.0,0.0,270.0,18.4,1020.9,0,20180106110
132,2018-01-06 12:00:00,-13.4,-21.2,52.0,0.0,280.0,24.1,1021.6,0,20180106120
133,2018-01-06 13:00:00,-13.4,-21.9,49.0,0.0,280.0,20.5,1022.3,0,20180106130
134,2018-01-06 14:00:00,-12.9,-21.2,50.0,0.0,290.0,22.3,1023.2,0,20180106140
135,2018-01-06 15:00:00,-12.3,-24.0,37.0,0.0,300.0,31.7,1023.3,0,20180106150
136,2018-01-06 16:00:00,-11.8,-23.9,36.0,2.3,300.0,31.7,1023.7,0,20180106160
137,2018-01-06 17:00:00,-11.8,-23.9,36.0,0.0,310.0,29.5,1023.6,0,20180106170
138,2018-01-06 18:00:00,-11.2,-24.0,34.0,0.0,310.0,27.7,1023.3,0,20180106180
139,2018-01-06 19:00:00,-10.7,-23.9,33.0,0.0,290.0,25.9,1023.4,0,20180106190
140,2018-01-06 20:00:00,-10.7,-23.6,34.0,0.0,290.0,25.9,1024.0,0,20180106200
141,2018-01-06 21:00:00,-11.2,-24.3,33.0,0.0,310.0,27.7,1025.1,0,20180106210
142,2018-01-06 22:00:00,-11.8,-23.9,36.0,0.0,290.0,24.1,1025.9,0,20180106220
143,2018-01-06 23:00:00,-12.3,-23.4,39.0,0.0,330.0,25.9,1026.6,0,20180106230
144,2018-01-07 00:00:00,-12.9,-24.6,37.0,0.0,330.0,25.9,1028.1,0,20180107000
145,2018-01-07 01:00:00,-13.4,-25.0,37.0,0.0,330.0,25.9,1028.8,0,20180107010
146,2018-01-07 02:00:00,-13.4,-24.4,39.0,0.0,320.0,22.3,1029.4,0,20180107020
147,2018-01-07 03:00:00,-14.0,-23.9,43.0,0.0,310.0,18.4,1030.2,0,20180107030
148,2018-01-07 04:00:00,-14.0,-23.4,45.0,0.0,310.0,18.4,1030.5,0,20180107040
149,2018-01-07 05:00:00,-14.5,-22.9,49.0,0.0,310.0,18.4,1030.8,0,20180107050
150,2018-01-07 06:00:00,-14.5,-22.9,49.0,0.0,320.0,20.5,1031.1,0,20180107060
151,2018-01-07 07:00:00,-14.5,-22.9,49.0,0.0,320.0,11.2,1032.0,0,20180107070
152,2018-01-07 08:00:00,-14.5,-22.9,49.0,0.0,330.0,20.5,1032.7,0,20180107080
153,2018-01-07 09:00:00,-15.1,-22.3,54.0,0.0,320.0,25.9,1033.4,0,20180107090
154,2018-01-07 10:00:00,-15.1,-22.3,54.0,0.0,310.0,14.8,1033.8,0,20180107100
155,2018-01-07 11:00:00,-15.7,-22.3,57.0,0.0,310.0,7.6,1034.2,0,20180107110
156,2018-01-07 12:00:00,-15.7,-22.3,57.0,0.0,270.0,7.6,1035.4,0,20180107120
157,2018-01-07 13:00:00,-16.8,-22.9,59.0,0.0,250.0,5.4,1035.7,0,20180107130
158,2018-01-07 14:00:00,-14.0,-21.7,52.0,0.0,310.0,9.4,1036.5,0,20180107140
159,2018-01-07 15:00:00,-12.9,-21.9,47.0,0.0,320.0,14.8,1036.9,0,20180107150
160,2018-01-07 16:00:00,-11.8,-21.1,46.0,0.0,260.0,14.8,1036.2,0,20180107160
161,2018-01-07 17:00:00,-10.1,-21.2,40.0,0.0,280.0,13.0,1034.8,0,20180107170
162,2018-01-07 18:00:00,-10.1,-20.6,42.0,0.0,250.0,9.4,1034.2,0,20180107180
163,2018-01-07 19:00:00,-8.4,-20.2,38.0,0.0,260.0,11.2,1033.1,0,20180107190
164,2018-01-07 20:00:00,-7.9,-20.1,37.0,0.0,190.0,13.0,1032.4,0,20180107200
165,2018-01-07 21:00:00,-7.9,-18.9,41.0,0.0,190.0,14.8,1032.3,0,20180107210
166,2018-01-07 22:00:00,-8.4,-18.5,44.0,0.0,200.0,14.8,1031.9,0,20180107220
167,2018-01-07 23:00:00,-8.4,-20.2,38.0,0.0,230.0,13.0,1031.6,0,20180107230
168,2018-01-08 00:00:00,-7.9,-18.9,41.0,0.0,210.0,14.8,1031.2,0,20180108000
169,2018-01-08 01:00:00,-8.4,-19.1,42.0,0.0,210.0,16.6,1030.7,0,20180108010
170,2018-01-08 02:00:00,-7.9,-17.8,45.0,0.0,210.0,18.4,1029.9,0,20180108020
171,2018-01-08 03:00:00,-8.4,-17.2,49.0,0.0,230.0,11.2,1029.5,0,20180108030
172,2018-01-08 04:00:00,-8.4,-16.8,51.0,0.0,200.0,16.6,1029.2,0,20180108040
173,2018-01-08 05:00:00,-8.4,-16.3,53.0,0.0,210.0,16.6,1028.4,0,20180108050
174,2018-01-08 06:00:00,-7.9,-16.3,51.0,0.0,220.0,18.4,1027.5,0,20180108060
175,2018-01-08 07:00:00,-7.9,-15.6,54.0,0.0,220.0,14.8,1027.4,0,20180108070
176,2018-01-08 08:00:00,-7.3,-15.0,54.0,0.0,220.0,14.8,1026.9,0,20180108080
177,2018-01-08 09:00:00,-7.3,-14.6,56.0,0.0,210.0,11.2,1026.3,0,20180108090
178,2018-01-08 10:00:00,-7.9,-15.2,56.0,0.0,190.0,13.0,1025.8,0,20180108100
179,2018-01-08 11:00:00,-7.9,-14.5,59.0,0.0,200.0,16.6,1025.7,0,20180108110
180,2018-01-08 12:00:00,-7.3,-13.3,62.0,0.0,200.0,18.4,1025.3,0,20180108120
181,2018-01-08 13:00:00,-7.3,-13.3,62.0,0.0,210.0,14.8,1024.6,0,20180108130
182,2018-01-08 14:00:00,-6.8,-13.9,57.0,0.0,200.0,18.4,1024.3,0,20180108140
183,2018-01-08 15:00:00,-6.2,-14.0,54.0,0.0,200.0,18.4,1024.2,0,20180108150
184,2018-01-08 16:00:00,-4.5,-12.9,52.0,0.0,210.0,14.8,1023.1,0,20180108160
185,2018-01-08 17:00:00,-4.0,-12.9,50.0,0.0,210.0,16.6,1021.3,0,20180108170
186,2018-01-08 18:00:00,-3.4,-12.4,50.0,0.0,200.0,18.4,1019.9,0,20180108180
187,2018-01-08 19:00:00,-2.9,-11.9,50.0,0.0,210.0,16.6,1018.8,0,20180108190
188,2018-01-08 20:00:00,-1.8,-10.6,51.0,0.8,220.0,14.8,1017.9,0,20180108200
189,2018-01-08 21:00:00,-1.2,-9.1,55.0,0.8,250.0,11.2,1018.3,0,20180108210
190,2018-01-08 22:00:00,-2.3,-6.1,75.0,0.0,230.0,13.0,1018.9,0,20180108220
191,2018-01-08 23:00:00,-1.8,-6.2,72.0,2.0,290.0,13.0,1018.7,0,20180108230
192,2018-01-09 00:00:00,-1.8,-5.6,75.0,0.5,250.0,13.0,1018.7,0,20180109000
193,2018-01-09 01:00:00,-1.8,-5.6,75.0,0.0,270.0,16.6,1018.5,0,20180109010
194,2018-01-09 02:00:00,-1.2,-5.8,71.0,0.0,260.0,13.0,1017.9,0,20180109020
195,2018-01-09 03:00:00,-1.2,-5.8,71.0,0.0,270.0,13.0,1017.8,0,20180109030
196,2018-01-09 04:00:00,-1.2,-5.8,71.0,0.0,240.0,13.0,1017.6,0,20180109040
197,2018-01-09 05:00:00,-0.7,-5.1,72.0,0.0,250.0,11.2,1016.8,0,20180109050
198,2018-01-09 06:00:00,-1.8,-5.6,75.0,0.0,240.0,11.2,1016.2,0,20180109060
199,2018-01-09 07:00:00,-2.9,-6.7,75.0,0.0,220.0,14.8,1016.8,0,20180109070
200,2018-01-09 08:00:00,-2.3,-6.1,75.0,0.0,200.0,11.2,1016.6,0,20180109080
201,2018-01-09 09:00:00,-3.4,-6.9,77.0,0.0,250.0,7.6,1017.2,0,20180109090
202,2018-01-09 10:00:00,-1.8,-5.6,75.0,0.0,240.0,13.0,1017.5,0,20180109100
203,2018-01-09 11:00:00,-2.3,-5.6,78.0,0.0,250.0,9.4,1018.0,0,20180109110
204,2018-01-09 12:00:00,-1.2,-5.1,75.0,0.0,270.0,13.0,1019.0,0,20180109120
205,2018-01-09 13:00:00,-1.2,-4.5,78.0,0.0,250.0,13.0,1019.7,0,20180109130
206,2018-01-09 14:00:00,1.0,-4.1,69.0,0.0,260.0,16.6,1021.0,0,20180109140
207,2018-01-09 15:00:00,3.2,-4.1,59.0,0.0,290.0,24.1,1021.3,0,20180109150
208,2018-01-09 16:00:00,4.9,-3.9,53.0,0.0,290.0,18.4,1021.0,0,20180109160
209,2018-01-09 17:00:00,6.0,-5.7,43.0,0.0,320.0,29.5,1020.6,0,20180109170
210,2018-01-09 18:00:00,6.0,-6.9,39.0,0.0,320.0,40.7,1020.5,0,20180109180
211,2018-01-09 19:00:00,6.6,-6.1,40.0,0.0,330.0,29.5,1020.6,0,20180109190
212,2018-01-09 20:00:00,6.6,-6.7,38.0,0.0,330.0,24.1,1021.4,0,20180109200
213,2018-01-09 21:00:00,5.5,-6.7,41.0,0.0,310.0,35.3,1022.7,0,20180109210
214,2018-01-09 22:00:00,4.9,-6.1,45.0,0.0,320.0,27.7,1023.6,0,20180109220
215,2018-01-09 23:00:00,4.3,-6.3,46.0,0.0,340.0,16.6,1024.5,0,20180109230
216,2018-01-10 00:00:00,3.2,-5.7,52.0,0.0,330.0,5.4,1025.8,0,20180110000
217,2018-01-10 01:00:00,2.7,-5.7,54.0,0.0,350.0,16.6,1026.3,0,20180110010
218,2018-01-10 02:00:00,2.1,-6.7,52.0,0.0,340.0,20.5,1027.0,0,20180110020
219,2018-01-10 03:00:00,1.0,-7.3,54.0,0.0,330.0,7.6,1027.8,0,20180110030
220,2018-01-10 04:00:00,-0.1,-7.4,58.0,0.0,310.0,0.0,1028.6,0,20180110040
221,2018-01-10 05:00:00,-2.3,-8.0,65.0,0.0,300.0,11.2,1028.6,0,20180110050
222,2018-01-10 06:00:00,-1.8,-7.3,66.0,0.0,60.0,9.4,1028.9,0,20180110060
223,2018-01-10 07:00:00,-4.5,-8.4,74.0,0.0,170.0,5.4,1029.9,0,20180110070
224,2018-01-10 08:00:00,-6.2,-9.6,77.0,0.0,270.0,0.0,1030.6,0,20180110080
225,2018-01-10 09:00:00,-5.1,-7.9,81.0,0.0,280.0,0.0,1030.9,0,20180110090
226,2018-01-10 10:00:00,-4.5,-7.9,77.0,0.0,30.0,0.0,1031.0,0,20180110100
227,2018-01-10 11:00:00,-6.2,-8.5,84.0,0.0,60.0,0.0,1031.3,0,20180110110
228,2018-01-10 12:00:00,-4.0,-7.3,78.0,0.0,340.0,7.6,1031.5,0,20180110120
229,2018-01-10 13:00:00,-3.4,-7.4,74.0,0.0,10.0,5.4,1031.9,0,20180110130
230,2018-01-10 14:00:00,-1.2,-6.2,69.0,0.0,360.0,5.4,1032.6,0,20180110140
231,2018-01-10 15:00:00,1.0,-6.8,56.0,0.0,350.0,5.4,1032.9,0,20180110150
232,2018-01-10 16:00:00,2.1,-6.7,52.0,0.0,210.0,7.6,1032.7,0,20180110160
233,2018-01-10 17:00:00,2.7,-6.2,52.0,0.0,190.0,14.8,1032.0,0,20180110170
234,2018-01-10 18:00:00,2.7,-5.2,56.0,0.0,180.0,13.0,1030.7,0,20180110180
235,2018-01-10 19:00:00,3.2,-4.1,59.0,0.0,190.0,14.8,1030.3,0,20180110190
236,2018-01-10 20:00:00,3.8,-3.5,59.0,0.0,200.0,11.2,1030.4,0,20180110200
237,2018-01-10 21:00:00,3.8,-3.5,59.0,0.0,160.0,9.4,1030.3,0,20180110210
238,2018-01-10 22:00:00,3.2,-3.0,64.0,0.0,190.0,9.4,1030.3,0,20180110220
239,2018-01-10 23:00:00,2.1,-2.8,70.0,0.0,150.0,7.6,1030.4,0,20180110230
240,2018-01-11 00:00:00,2.7,-2.2,70.0,0.0,150.0,5.4,1030.3,0,20180111000
241,2018-01-11 01:00:00,2.7,-1.8,72.0,0.0,230.0,11.2,1031.0,0,20180111010
242,2018-01-11 02:00:00,3.2,-1.2,73.0,0.0,230.0,11.2,1030.2,0,20180111020
243,2018-01-11 03:00:00,3.2,-0.6,76.0,0.0,200.0,11.2,1029.9,0,20180111030
244,2018-01-11 04:00:00,2.7,-0.8,78.0,0.0,190.0,11.2,1029.4,0,20180111040
245,2018-01-11 05:00:00,1.0,-1.2,85.0,0.0,320.0,5.4,1029.3,0,20180111050
246,2018-01-11 06:00:00,1.6,-1.1,82.0,0.0,221.12530578961673,0.0,1029.0,0,20180111060
247,2018-01-11 07:00:00,1.6,-0.7,85.0,0.0,250.0,0.0,1028.7,0,20180111070
248,2018-01-11 08:00:00,2.1,-0.2,85.0,0.0,200.0,0.0,1028.4,0,20180111080
249,2018-01-11 09:00:00,3.8,0.0,76.0,0.0,240.0,0.0,1028.2,0,20180111090
250,2018-01-11 10:00:00,3.2,-0.6,76.0,0.0,40.0,5.4,1027.9,0,20180111100
251,2018-01-11 11:00:00,3.8,0.0,76.0,0.0,200.0,0.0,1028.2,0,20180111110
252,2018-01-11 12:00:00,3.8,0.0,76.0,0.0,200.0,0.0,1028.0,0,20180111120
253,2018-01-11 13:00:00,2.7,-0.1,82.0,0.0,260.0,0.0,1028.2,0,20180111130
254,2018-01-11 14:00:00,4.9,0.5,73.0,0.0,230.0,0.0,1029.2,0,20180111140
255,2018-01-11 15:00:00,5.5,1.0,73.0,0.0,221.12530578961673,0.0,1029.3,0,20180111150
256,2018-01-11 16:00:00,6.6,2.1,73.0,0.0,260.0,5.4,1029.0,0,20180111160
257,2018-01-11 17:00:00,8.2,3.2,71.0,0.0,290.0,7.6,1028.0,0,20180111170
258,2018-01-11 18:00:00,8.8,4.2,73.0,0.0,230.0,7.6,1027.0,0,20180111180
259,2018-01-11 19:00:00,9.3,4.3,71.0,0.0,190.0,7.6,1026.5,0,20180111190
260,2018-01-11 20:00:00,10.5,4.8,68.0,0.0,180.0,7.6,1026.6,0,20180111200
261,2018-01-11 21:00:00,13.2,5.6,60.0,0.0,90.0,11.2,1026.6,0,20180111210
262,2018-01-11 22:00:00,10.5,5.5,71.0,0.0,140.0,20.5,1026.3,0,20180111220
263,2018-01-11 23:00:00,10.5,5.5,71.0,0.0,100.0,11.2,1025.8,0,20180111230
